Student_ID,Gender,Status,Course_Subject_Name,Grade,GWA,Semester,College,Year
460CCSTY320242025,0,REGULAR,PATHFit4 (Physical Activity Towards Health and Fitness 4),2.25,2.17,2sem,CCST,2024-2025
875CCSTY320242025,1,REGULAR,PATHFit4 (Physical Activity Towards Health and Fitness 4),2.25,2.08,2sem,CCST,2024-2025
134CCSTY320242025,0,REGULAR,Life  and Works of Rizal,2.25,2.08,2sem,CCST,2024-2025
876CCSTY320242025,0,REGULAR,Art Appreciation,2.25,2.25,2sem,CCST,2024-2025
877CCSTY320242025,1,REGULAR,Art Appreciation,2.25,2.08,2sem,CCST,2024-2025
888CCSTY320242025,0,REGULAR,Art Appreciation,2.25,1.92,2sem,CCST,2024-2025
142CCSTY320242025,1,REGULAR,Statistics for Data Science,2.25,2.0,2sem,CCST,2024-2025
893CCSTY320242025,1,REGULAR,Art Appreciation,2.25,2.17,2sem,CCST,2024-2025
135CCSTY320242025,0,REGULAR,Statistics for Data Science,2.25,2.25,2sem,CCST,2024-2025
898CCSTY320242025,1,REGULAR,Art Appreciation,2.25,2.0,2sem,CCST,2024-2025
900CCSTY320242025,0,REGULAR,Art Appreciation,2.25,2.17,2sem,CCST,2024-2025
903CCSTY320242025,0,REGULAR,Art Appreciation,2.25,2.25,2sem,CCST,2024-2025
905CCSTY320242025,1,REGULAR,Art Appreciation,2.25,2.33,2sem,CCST,2024-2025
121CCSTY320242025,1,REGULAR,Statistics for Data Science,2.25,2.0,2sem,CCST,2024-2025
120CCSTY320242025,0,REGULAR,Statistics for Data Science,2.25,1.75,2sem,CCST,2024-2025
913CCSTY320242025,1,REGULAR,Art Appreciation,2.25,2.25,2sem,CCST,2024-2025
914CCSTY320242025,1,REGULAR,Art Appreciation,2.25,1.92,2sem,CCST,2024-2025
117CCSTY320242025,0,REGULAR,Statistics for Data Science,2.25,1.92,2sem,CCST,2024-2025
114CCSTY320242025,0,REGULAR,Statistics for Data Science,2.25,2.33,2sem,CCST,2024-2025
916CCSTY320242025,1,REGULAR,Art Appreciation,2.25,2.25,2sem,CCST,2024-2025
80CCSTY320242025,0,REGULAR,Statistics for Data Science,2.25,2.42,2sem,CCST,2024-2025
83CCSTY320242025,0,REGULAR,Statistics for Data Science,2.25,1.92,2sem,CCST,2024-2025
84CCSTY320242025,1,REGULAR,Statistics for Data Science,2.25,2.25,2sem,CCST,2024-2025
937CCSTY320242025,1,REGULAR,Art Appreciation,2.25,2.0,2sem,CCST,2024-2025
87CCSTY320242025,1,REGULAR,Statistics for Data Science,2.25,1.75,2sem,CCST,2024-2025
95CCSTY320242025,0,REGULAR,Statistics for Data Science,2.25,2.0,2sem,CCST,2024-2025
159CCSTY320242025,1,REGULAR,Statistics for Data Science,2.25,2.0,2sem,CCST,2024-2025
96CCSTY320242025,0,REGULAR,Statistics for Data Science,2.25,2.33,2sem,CCST,2024-2025
99CCSTY320242025,0,REGULAR,Statistics for Data Science,2.25,1.75,2sem,CCST,2024-2025
103CCSTY320242025,0,REGULAR,Statistics for Data Science,2.25,2.33,2sem,CCST,2024-2025
104CCSTY320242025,1,REGULAR,Statistics for Data Science,2.25,2.08,2sem,CCST,2024-2025
107CCSTY320242025,1,REGULAR,Statistics for Data Science,2.25,1.5,2sem,CCST,2024-2025
110CCSTY320242025,0,REGULAR,Statistics for Data Science,2.25,1.67,2sem,CCST,2024-2025
111CCSTY320242025,0,REGULAR,Statistics for Data Science,2.25,1.83,2sem,CCST,2024-2025
928CCSTY320242025,0,REGULAR,Art Appreciation,2.25,2.25,2sem,CCST,2024-2025
870CCSTY320242025,1,REGULAR,Art Appreciation,2.25,2.17,2sem,CCST,2024-2025
861CCSTY320242025,1,REGULAR,Art Appreciation,2.25,1.67,2sem,CCST,2024-2025
170CCSTY320242025,1,REGULAR,Statistics for Data Science,2.25,1.83,2sem,CCST,2024-2025
813CCSTY320242025,1,REGULAR,Art Appreciation,2.25,2.25,2sem,CCST,2024-2025
810CCSTY320242025,1,REGULAR,Art Appreciation,2.25,1.75,2sem,CCST,2024-2025
806CCSTY320242025,0,REGULAR,Art Appreciation,2.25,2.0,2sem,CCST,2024-2025
805CCSTY320242025,0,REGULAR,Art Appreciation,2.25,2.17,2sem,CCST,2024-2025
801CCSTY320242025,1,REGULAR,Art Appreciation,2.25,1.83,2sem,CCST,2024-2025
797CCSTY320242025,0,REGULAR,Art Appreciation,2.25,1.83,2sem,CCST,2024-2025
816CCSTY320242025,1,REGULAR,Art Appreciation,2.25,2.25,2sem,CCST,2024-2025
794CCSTY320242025,1,REGULAR,Art Appreciation,2.25,2.25,2sem,CCST,2024-2025
231CCSTY320242025,0,REGULAR,Statistics for Data Science,2.25,2.0,2sem,CCST,2024-2025
785CCSTY320242025,1,REGULAR,Art Appreciation,2.25,1.92,2sem,CCST,2024-2025
246CCSTY320242025,0,REGULAR,Statistics for Data Science,2.25,2.0,2sem,CCST,2024-2025
773CCSTY320242025,0,REGULAR,Art Appreciation,2.25,1.92,2sem,CCST,2024-2025
250CCSTY320242025,1,REGULAR,Statistics for Data Science,2.25,2.42,2sem,CCST,2024-2025
252CCSTY320242025,0,REGULAR,Statistics for Data Science,2.25,1.92,2sem,CCST,2024-2025
229CCSTY320242025,0,REGULAR,Statistics for Data Science,2.25,2.0,2sem,CCST,2024-2025
943CCSTY320242025,1,REGULAR,Art Appreciation,2.25,2.42,2sem,CCST,2024-2025
820CCSTY320242025,1,REGULAR,Art Appreciation,2.25,2.33,2sem,CCST,2024-2025
827CCSTY320242025,1,REGULAR,Art Appreciation,2.25,2.0,2sem,CCST,2024-2025
857CCSTY320242025,0,REGULAR,Art Appreciation,2.25,2.0,2sem,CCST,2024-2025
856CCSTY320242025,0,REGULAR,Art Appreciation,2.25,1.92,2sem,CCST,2024-2025
173CCSTY320242025,0,REGULAR,Statistics for Data Science,2.25,2.33,2sem,CCST,2024-2025
853CCSTY320242025,0,REGULAR,Art Appreciation,2.25,2.17,2sem,CCST,2024-2025
852CCSTY320242025,1,REGULAR,Art Appreciation,2.25,2.0,2sem,CCST,2024-2025
181CCSTY320242025,1,REGULAR,Statistics for Data Science,2.25,2.0,2sem,CCST,2024-2025
824CCSTY320242025,0,REGULAR,Art Appreciation,2.25,2.08,2sem,CCST,2024-2025
182CCSTY320242025,0,REGULAR,Statistics for Data Science,2.25,2.17,2sem,CCST,2024-2025
843CCSTY320242025,0,REGULAR,Art Appreciation,2.25,2.08,2sem,CCST,2024-2025
841CCSTY320242025,1,REGULAR,Art Appreciation,2.25,2.25,2sem,CCST,2024-2025
839CCSTY320242025,0,REGULAR,Art Appreciation,2.25,2.33,2sem,CCST,2024-2025
194CCSTY320242025,1,REGULAR,Statistics for Data Science,2.25,1.75,2sem,CCST,2024-2025
831CCSTY320242025,1,REGULAR,Art Appreciation,2.25,2.33,2sem,CCST,2024-2025
830CCSTY320242025,1,REGULAR,Art Appreciation,2.25,2.25,2sem,CCST,2024-2025
847CCSTY320242025,1,REGULAR,Art Appreciation,2.25,2.42,2sem,CCST,2024-2025
136CCSTY320242025,0,REGULAR,Life  and Works of Rizal,2.25,2.08,2sem,CCST,2024-2025
950CCSTY320242025,0,REGULAR,Art Appreciation,2.25,2.17,2sem,CCST,2024-2025
63CCSTY320242025,1,REGULAR,Statistics for Data Science,2.25,2.0,2sem,CCST,2024-2025
46CCSTY320242025,1,REGULAR,Life  and Works of Rizal,2.25,2.42,2sem,CCST,2024-2025
956CCSTY320242025,0,REGULAR,PATHFit4 (Physical Activity Towards Health and Fitness 4),2.25,1.67,2sem,CCST,2024-2025
954CCSTY320242025,0,REGULAR,PATHFit4 (Physical Activity Towards Health and Fitness 4),2.25,1.58,2sem,CCST,2024-2025
952CCSTY320242025,0,REGULAR,PATHFit4 (Physical Activity Towards Health and Fitness 4),2.25,2.08,2sem,CCST,2024-2025
56CCSTY320242025,1,REGULAR,Life  and Works of Rizal,2.25,2.17,2sem,CCST,2024-2025
60CCSTY320242025,1,REGULAR,Life  and Works of Rizal,2.25,2.0,2sem,CCST,2024-2025
61CCSTY320242025,0,REGULAR,Life  and Works of Rizal,2.25,2.33,2sem,CCST,2024-2025
63CCSTY320242025,1,REGULAR,Life  and Works of Rizal,2.25,2.0,2sem,CCST,2024-2025
65CCSTY320242025,0,REGULAR,Life  and Works of Rizal,2.25,2.08,2sem,CCST,2024-2025
66CCSTY320242025,0,REGULAR,Life  and Works of Rizal,2.25,2.17,2sem,CCST,2024-2025
939CCSTY320242025,1,REGULAR,PATHFit4 (Physical Activity Towards Health and Fitness 4),2.25,1.67,2sem,CCST,2024-2025
936CCSTY320242025,1,REGULAR,PATHFit4 (Physical Activity Towards Health and Fitness 4),2.25,2.08,2sem,CCST,2024-2025
930CCSTY320242025,0,REGULAR,PATHFit4 (Physical Activity Towards Health and Fitness 4),2.25,1.83,2sem,CCST,2024-2025
75CCSTY320242025,0,REGULAR,Life  and Works of Rizal,2.25,1.83,2sem,CCST,2024-2025
80CCSTY320242025,0,REGULAR,Life  and Works of Rizal,2.25,2.42,2sem,CCST,2024-2025
922CCSTY320242025,0,REGULAR,PATHFit4 (Physical Activity Towards Health and Fitness 4),2.25,1.83,2sem,CCST,2024-2025
84CCSTY320242025,1,REGULAR,Life  and Works of Rizal,2.25,2.25,2sem,CCST,2024-2025
121CCSTY320242025,1,REGULAR,Life  and Works of Rizal,2.25,2.0,2sem,CCST,2024-2025
884CCSTY320242025,1,REGULAR,PATHFit4 (Physical Activity Towards Health and Fitness 4),2.25,2.17,2sem,CCST,2024-2025
119CCSTY320242025,0,REGULAR,Life  and Works of Rizal,2.25,2.33,2sem,CCST,2024-2025
890CCSTY320242025,0,REGULAR,PATHFit4 (Physical Activity Towards Health and Fitness 4),2.25,1.83,2sem,CCST,2024-2025
117CCSTY320242025,0,REGULAR,Life  and Works of Rizal,2.25,1.92,2sem,CCST,2024-2025
892CCSTY320242025,0,REGULAR,PATHFit4 (Physical Activity Towards Health and Fitness 4),2.25,1.92,2sem,CCST,2024-2025
41CCSTY320242025,0,REGULAR,Life  and Works of Rizal,2.25,1.92,2sem,CCST,2024-2025
112CCSTY320242025,0,REGULAR,Life  and Works of Rizal,2.25,1.83,2sem,CCST,2024-2025
104CCSTY320242025,1,REGULAR,Life  and Works of Rizal,2.25,2.08,2sem,CCST,2024-2025
903CCSTY320242025,0,REGULAR,PATHFit4 (Physical Activity Towards Health and Fitness 4),2.25,2.25,2sem,CCST,2024-2025
908CCSTY320242025,0,REGULAR,PATHFit4 (Physical Activity Towards Health and Fitness 4),2.25,2.08,2sem,CCST,2024-2025
910CCSTY320242025,1,REGULAR,PATHFit4 (Physical Activity Towards Health and Fitness 4),2.25,2.0,2sem,CCST,2024-2025
92CCSTY320242025,0,REGULAR,Life  and Works of Rizal,2.25,2.17,2sem,CCST,2024-2025
89CCSTY320242025,0,REGULAR,Life  and Works of Rizal,2.25,1.83,2sem,CCST,2024-2025
899CCSTY320242025,1,REGULAR,PATHFit4 (Physical Activity Towards Health and Fitness 4),2.25,2.42,2sem,CCST,2024-2025
966CCSTY320242025,1,REGULAR,PATHFit4 (Physical Activity Towards Health and Fitness 4),2.25,1.83,2sem,CCST,2024-2025
967CCSTY320242025,1,REGULAR,PATHFit4 (Physical Activity Towards Health and Fitness 4),2.25,2.25,2sem,CCST,2024-2025
35CCSTY320242025,0,REGULAR,Life  and Works of Rizal,2.25,1.92,2sem,CCST,2024-2025
34CCSTY320242025,0,REGULAR,Statistics for Data Science,2.25,1.83,2sem,CCST,2024-2025
36CCSTY320242025,1,REGULAR,Statistics for Data Science,2.25,2.0,2sem,CCST,2024-2025
976CCSTY320242025,0,REGULAR,Art Appreciation,2.25,2.08,2sem,CCST,2024-2025
40CCSTY320242025,0,REGULAR,Statistics for Data Science,2.25,2.33,2sem,CCST,2024-2025
42CCSTY320242025,0,REGULAR,Statistics for Data Science,2.25,2.25,2sem,CCST,2024-2025
45CCSTY320242025,1,REGULAR,Statistics for Data Science,2.25,2.17,2sem,CCST,2024-2025
30CCSTY320242025,0,REGULAR,Statistics for Data Science,2.25,2.0,2sem,CCST,2024-2025
46CCSTY320242025,1,REGULAR,Statistics for Data Science,2.25,2.42,2sem,CCST,2024-2025
970CCSTY320242025,1,REGULAR,Art Appreciation,2.25,1.92,2sem,CCST,2024-2025
965CCSTY320242025,1,REGULAR,Art Appreciation,2.25,1.75,2sem,CCST,2024-2025
962CCSTY320242025,0,REGULAR,Art Appreciation,2.25,2.08,2sem,CCST,2024-2025
960CCSTY320242025,0,REGULAR,Art Appreciation,2.25,2.17,2sem,CCST,2024-2025
956CCSTY320242025,0,REGULAR,Art Appreciation,2.25,1.67,2sem,CCST,2024-2025
955CCSTY320242025,0,REGULAR,Art Appreciation,2.25,1.92,2sem,CCST,2024-2025
971CCSTY320242025,1,REGULAR,Art Appreciation,2.25,1.83,2sem,CCST,2024-2025
67CCSTY320242025,1,REGULAR,Statistics for Data Science,2.25,2.0,2sem,CCST,2024-2025
28CCSTY320242025,1,REGULAR,Statistics for Data Science,2.25,2.25,2sem,CCST,2024-2025
21CCSTY320242025,1,REGULAR,Statistics for Data Science,2.25,1.58,2sem,CCST,2024-2025
969CCSTY320242025,1,REGULAR,PATHFit4 (Physical Activity Towards Health and Fitness 4),2.25,2.0,2sem,CCST,2024-2025
973CCSTY320242025,0,REGULAR,PATHFit4 (Physical Activity Towards Health and Fitness 4),2.25,1.58,2sem,CCST,2024-2025
977CCSTY320242025,1,REGULAR,PATHFit4 (Physical Activity Towards Health and Fitness 4),2.25,2.08,2sem,CCST,2024-2025
30CCSTY320242025,0,REGULAR,Life  and Works of Rizal,2.25,2.0,2sem,CCST,2024-2025
25CCSTY320242025,0,REGULAR,Life  and Works of Rizal,2.25,2.0,2sem,CCST,2024-2025
983CCSTY320242025,0,REGULAR,PATHFit4 (Physical Activity Towards Health and Fitness 4),2.25,1.92,2sem,CCST,2024-2025
27CCSTY320242025,1,REGULAR,Statistics for Data Science,2.25,1.67,2sem,CCST,2024-2025
19CCSTY320242025,1,REGULAR,Life  and Works of Rizal,2.25,2.08,2sem,CCST,2024-2025
1001CCSTY320242025,1,REGULAR,Art Appreciation,2.25,2.17,2sem,CCST,2024-2025
5CCSTY320242025,0,REGULAR,Statistics for Data Science,2.25,2.17,2sem,CCST,2024-2025
996CCSTY320242025,1,REGULAR,Art Appreciation,2.25,1.83,2sem,CCST,2024-2025
9CCSTY320242025,0,REGULAR,Statistics for Data Science,2.25,2.0,2sem,CCST,2024-2025
993CCSTY320242025,0,REGULAR,Art Appreciation,2.25,1.75,2sem,CCST,2024-2025
20CCSTY320242025,1,REGULAR,Statistics for Data Science,2.25,1.5,2sem,CCST,2024-2025
1001CCSTY320242025,1,REGULAR,PATHFit4 (Physical Activity Towards Health and Fitness 4),2.25,2.17,2sem,CCST,2024-2025
122CCSTY320242025,1,REGULAR,Life  and Works of Rizal,2.25,1.92,2sem,CCST,2024-2025
1CCSTY320242025,0,REGULAR,Art Appreciation,2.25,1.92,2sem,CCST,2024-2025
699CCSTY320242025,0,REGULAR,Foreign Language (Europe),2.25,1.58,2sem,CCST,2024-2025
463CCSTY320242025,1,REGULAR,Intelligent Management,2.25,1.92,2sem,CCST,2024-2025
464CCSTY320242025,1,REGULAR,Intelligent Management,2.25,2.17,2sem,CCST,2024-2025
470CCSTY320242025,0,REGULAR,Information Management,2.25,2.25,2sem,CCST,2024-2025
222CCSTY320242025,1,REGULAR,Foreign Language (Europe),2.25,2.08,2sem,CCST,2024-2025
471CCSTY320242025,0,REGULAR,Intelligent Management,2.25,1.83,2sem,CCST,2024-2025
474CCSTY320242025,0,REGULAR,Intelligent Management,2.25,1.83,2sem,CCST,2024-2025
219CCSTY320242025,0,REGULAR,Foreign Language (Europe),2.25,1.58,2sem,CCST,2024-2025
480CCSTY320242025,1,REGULAR,Intelligent Management,2.25,2.17,2sem,CCST,2024-2025
458CCSTY320242025,1,REGULAR,Information Management,2.25,1.83,2sem,CCST,2024-2025
485CCSTY320242025,1,REGULAR,Intelligent Management,2.25,2.33,2sem,CCST,2024-2025
758CCSTY320242025,1,REGULAR,Information Presentation and Visualization,2.25,2.25,2sem,CCST,2024-2025
759CCSTY320242025,0,REGULAR,Information Presentation and Visualization,2.25,1.92,2sem,CCST,2024-2025
439CCSTY320242025,0,REGULAR,Information Management,2.25,2.33,2sem,CCST,2024-2025
204CCSTY320242025,1,REGULAR,Foreign Language (Europe),2.25,2.0,2sem,CCST,2024-2025
434CCSTY320242025,0,REGULAR,Information Management,2.25,2.33,2sem,CCST,2024-2025
433CCSTY320242025,1,REGULAR,Information Management,2.25,1.58,2sem,CCST,2024-2025
201CCSTY320242025,1,REGULAR,Foreign Language (Europe),2.25,2.5,2sem,CCST,2024-2025
767CCSTY320242025,1,REGULAR,Information Presentation and Visualization,2.25,2.17,2sem,CCST,2024-2025
425CCSTY320242025,1,REGULAR,Information Management,2.25,2.08,2sem,CCST,2024-2025
510CCSTY320242025,1,REGULAR,Intelligent Management,2.25,1.92,2sem,CCST,2024-2025
423CCSTY320242025,1,REGULAR,Information Management,2.25,2.17,2sem,CCST,2024-2025
227CCSTY320242025,1,REGULAR,Foreign Language (Europe),2.25,1.83,2sem,CCST,2024-2025
476CCSTY320242025,0,REGULAR,Information Management,2.25,2.17,2sem,CCST,2024-2025
459CCSTY320242025,0,REGULAR,Intelligent Management,2.25,1.75,2sem,CCST,2024-2025
458CCSTY320242025,1,REGULAR,Intelligent Management,2.25,1.83,2sem,CCST,2024-2025
258CCSTY320242025,1,REGULAR,Foreign Language (Europe),2.25,1.58,2sem,CCST,2024-2025
723CCSTY320242025,0,REGULAR,Information Presentation and Visualization,2.25,1.75,2sem,CCST,2024-2025
419CCSTY320242025,0,REGULAR,Intelligent Management,2.25,2.17,2sem,CCST,2024-2025
525CCSTY320242025,1,REGULAR,Information Management,2.25,1.58,2sem,CCST,2024-2025
254CCSTY320242025,0,REGULAR,Foreign Language (Europe),2.25,2.33,2sem,CCST,2024-2025
521CCSTY320242025,0,REGULAR,Information Management,2.25,1.58,2sem,CCST,2024-2025
249CCSTY320242025,0,REGULAR,Foreign Language (Europe),2.25,2.0,2sem,CCST,2024-2025
516CCSTY320242025,1,REGULAR,Information Management,2.25,2.08,2sem,CCST,2024-2025
509CCSTY320242025,0,REGULAR,Information Management,2.25,1.75,2sem,CCST,2024-2025
436CCSTY320242025,1,REGULAR,Intelligent Management,2.25,2.33,2sem,CCST,2024-2025
192CCSTY320242025,1,REGULAR,Foreign Language (Europe),2.25,1.83,2sem,CCST,2024-2025
247CCSTY320242025,0,REGULAR,Foreign Language (Europe),2.25,2.25,2sem,CCST,2024-2025
438CCSTY320242025,0,REGULAR,Intelligent Management,2.25,1.58,2sem,CCST,2024-2025
242CCSTY320242025,0,REGULAR,Foreign Language (Europe),2.25,2.25,2sem,CCST,2024-2025
499CCSTY320242025,1,REGULAR,Information Management,2.25,1.58,2sem,CCST,2024-2025
444CCSTY320242025,0,REGULAR,Intelligent Management,2.25,1.92,2sem,CCST,2024-2025
448CCSTY320242025,1,REGULAR,Intelligent Management,2.25,2.67,2sem,CCST,2024-2025
237CCSTY320242025,0,REGULAR,Foreign Language (Europe),2.25,2.0,2sem,CCST,2024-2025
491CCSTY320242025,0,REGULAR,Information Management,2.25,2.17,2sem,CCST,2024-2025
451CCSTY320242025,0,REGULAR,Intelligent Management,2.25,2.33,2sem,CCST,2024-2025
490CCSTY320242025,0,REGULAR,Information Management,2.25,1.83,2sem,CCST,2024-2025
480CCSTY320242025,1,REGULAR,Information Management,2.25,2.17,2sem,CCST,2024-2025
508CCSTY320242025,1,REGULAR,Information Management,2.25,2.17,2sem,CCST,2024-2025
786CCSTY320242025,0,REGULAR,Information Presentation and Visualization,2.25,2.17,2sem,CCST,2024-2025
518CCSTY320242025,1,REGULAR,Intelligent Management,2.25,1.92,2sem,CCST,2024-2025
789CCSTY320242025,1,REGULAR,Information Presentation and Visualization,2.25,2.08,2sem,CCST,2024-2025
561CCSTY320242025,1,REGULAR,Intelligent Management,2.25,1.83,2sem,CCST,2024-2025
384CCSTY320242025,1,REGULAR,Information Management,2.25,2.08,2sem,CCST,2024-2025
825CCSTY320242025,1,REGULAR,Information Presentation and Visualization,2.25,1.75,2sem,CCST,2024-2025
383CCSTY320242025,1,REGULAR,Information Management,2.25,2.25,2sem,CCST,2024-2025
567CCSTY320242025,1,REGULAR,Intelligent Management,2.25,2.08,2sem,CCST,2024-2025
569CCSTY320242025,1,REGULAR,Intelligent Management,2.25,1.92,2sem,CCST,2024-2025
832CCSTY320242025,1,REGULAR,Information Presentation and Visualization,2.25,2.0,2sem,CCST,2024-2025
377CCSTY320242025,1,REGULAR,Information Management,2.25,2.25,2sem,CCST,2024-2025
138CCSTY320242025,0,REGULAR,Foreign Language (Europe),2.25,2.08,2sem,CCST,2024-2025
376CCSTY320242025,0,REGULAR,Information Management,2.25,2.42,2sem,CCST,2024-2025
558CCSTY320242025,0,REGULAR,Intelligent Management,2.25,2.08,2sem,CCST,2024-2025
368CCSTY320242025,0,REGULAR,Information Management,2.25,1.75,2sem,CCST,2024-2025
367CCSTY320242025,0,REGULAR,Information Management,2.25,1.5,2sem,CCST,2024-2025
364CCSTY320242025,1,REGULAR,Information Management,2.25,2.08,2sem,CCST,2024-2025
134CCSTY320242025,0,REGULAR,Foreign Language (Europe),2.25,2.08,2sem,CCST,2024-2025
839CCSTY320242025,0,REGULAR,Information Presentation and Visualization,2.25,2.33,2sem,CCST,2024-2025
132CCSTY320242025,0,REGULAR,Foreign Language (Europe),2.25,1.58,2sem,CCST,2024-2025
355CCSTY320242025,0,REGULAR,Information Management,2.25,2.08,2sem,CCST,2024-2025
352CCSTY320242025,0,REGULAR,Information Management,2.25,1.92,2sem,CCST,2024-2025
344CCSTY320242025,1,REGULAR,Information Management,2.25,1.58,2sem,CCST,2024-2025
339CCSTY320242025,0,REGULAR,Information Management,2.25,1.67,2sem,CCST,2024-2025
844CCSTY320242025,1,REGULAR,Information Presentation and Visualization,2.25,1.75,2sem,CCST,2024-2025
837CCSTY320242025,0,REGULAR,Information Presentation and Visualization,2.25,2.08,2sem,CCST,2024-2025
528CCSTY320242025,1,REGULAR,Information Management,2.25,1.58,2sem,CCST,2024-2025
388CCSTY320242025,0,REGULAR,Information Management,2.25,2.17,2sem,CCST,2024-2025
389CCSTY320242025,1,REGULAR,Information Management,2.25,2.08,2sem,CCST,2024-2025
182CCSTY320242025,0,REGULAR,Foreign Language (Europe),2.25,2.17,2sem,CCST,2024-2025
181CCSTY320242025,1,REGULAR,Foreign Language (Europe),2.25,2.0,2sem,CCST,2024-2025
180CCSTY320242025,0,REGULAR,Foreign Language (Europe),2.25,1.92,2sem,CCST,2024-2025
525CCSTY320242025,1,REGULAR,Intelligent Management,2.25,1.58,2sem,CCST,2024-2025
799CCSTY320242025,1,REGULAR,Information Presentation and Visualization,2.25,2.5,2sem,CCST,2024-2025
800CCSTY320242025,1,REGULAR,Information Presentation and Visualization,2.25,1.83,2sem,CCST,2024-2025
528CCSTY320242025,1,REGULAR,Intelligent Management,2.25,1.58,2sem,CCST,2024-2025
412CCSTY320242025,1,REGULAR,Information Management,2.25,1.83,2sem,CCST,2024-2025
169CCSTY320242025,0,REGULAR,Foreign Language (Europe),2.25,2.25,2sem,CCST,2024-2025
806CCSTY320242025,0,REGULAR,Information Presentation and Visualization,2.25,2.0,2sem,CCST,2024-2025
821CCSTY320242025,1,REGULAR,Information Presentation and Visualization,2.25,1.92,2sem,CCST,2024-2025
166CCSTY320242025,1,REGULAR,Foreign Language (Europe),2.25,2.17,2sem,CCST,2024-2025
161CCSTY320242025,1,REGULAR,Foreign Language (Europe),2.25,2.08,2sem,CCST,2024-2025
160CCSTY320242025,0,REGULAR,Foreign Language (Europe),2.25,2.42,2sem,CCST,2024-2025
543CCSTY320242025,0,REGULAR,Intelligent Management,2.25,1.42,2sem,CCST,2024-2025
159CCSTY320242025,1,REGULAR,Foreign Language (Europe),2.25,2.0,2sem,CCST,2024-2025
397CCSTY320242025,1,REGULAR,Information Management,2.25,1.83,2sem,CCST,2024-2025
157CCSTY320242025,0,REGULAR,Foreign Language (Europe),2.25,1.5,2sem,CCST,2024-2025
396CCSTY320242025,0,REGULAR,Information Management,2.25,1.67,2sem,CCST,2024-2025
550CCSTY320242025,1,REGULAR,Intelligent Management,2.25,2.0,2sem,CCST,2024-2025
393CCSTY320242025,1,REGULAR,Information Management,2.25,2.33,2sem,CCST,2024-2025
816CCSTY320242025,1,REGULAR,Information Presentation and Visualization,2.25,2.25,2sem,CCST,2024-2025
542CCSTY320242025,1,REGULAR,Intelligent Management,2.25,2.08,2sem,CCST,2024-2025
721CCSTY320242025,0,REGULAR,Information Presentation and Visualization,2.25,2.58,2sem,CCST,2024-2025
529CCSTY320242025,0,REGULAR,Information Management,2.25,2.42,2sem,CCST,2024-2025
261CCSTY320242025,0,REGULAR,Foreign Language (Europe),2.25,1.92,2sem,CCST,2024-2025
319CCSTY320242025,0,REGULAR,Intelligent Management,2.25,2.17,2sem,CCST,2024-2025
323CCSTY320242025,0,REGULAR,Intelligent Management,2.25,1.83,2sem,CCST,2024-2025
599CCSTY320242025,0,REGULAR,Information Management,2.25,2.0,2sem,CCST,2024-2025
643CCSTY320242025,0,REGULAR,Information Presentation and Visualization,2.25,1.83,2sem,CCST,2024-2025
326CCSTY320242025,0,REGULAR,Intelligent Management,2.25,2.17,2sem,CCST,2024-2025
327CCSTY320242025,0,REGULAR,Intelligent Management,2.25,2.25,2sem,CCST,2024-2025
332CCSTY320242025,0,REGULAR,Intelligent Management,2.25,1.58,2sem,CCST,2024-2025
651CCSTY320242025,0,REGULAR,Information Presentation and Visualization,2.25,2.08,2sem,CCST,2024-2025
333CCSTY320242025,0,REGULAR,Intelligent Management,2.25,2.25,2sem,CCST,2024-2025
334CCSTY320242025,1,REGULAR,Intelligent Management,2.25,2.0,2sem,CCST,2024-2025
642CCSTY320242025,1,REGULAR,Information Presentation and Visualization,2.25,2.0,2sem,CCST,2024-2025
661CCSTY320242025,1,REGULAR,Information Presentation and Visualization,2.25,2.33,2sem,CCST,2024-2025
339CCSTY320242025,0,REGULAR,Intelligent Management,2.25,1.67,2sem,CCST,2024-2025
344CCSTY320242025,1,REGULAR,Intelligent Management,2.25,1.58,2sem,CCST,2024-2025
581CCSTY320242025,1,REGULAR,Information Management,2.25,2.33,2sem,CCST,2024-2025
662CCSTY320242025,1,REGULAR,Information Presentation and Visualization,2.25,2.08,2sem,CCST,2024-2025
350CCSTY320242025,1,REGULAR,Intelligent Management,2.25,2.25,2sem,CCST,2024-2025
579CCSTY320242025,0,REGULAR,Information Management,2.25,2.08,2sem,CCST,2024-2025
327CCSTY320242025,0,REGULAR,Foreign Language (Europe),2.25,2.25,2sem,CCST,2024-2025
663CCSTY320242025,1,REGULAR,Information Presentation and Visualization,2.25,2.0,2sem,CCST,2024-2025
352CCSTY320242025,0,REGULAR,Intelligent Management,2.25,1.92,2sem,CCST,2024-2025
578CCSTY320242025,1,REGULAR,Information Management,2.25,2.25,2sem,CCST,2024-2025
338CCSTY320242025,0,REGULAR,Intelligent Management,2.25,2.17,2sem,CCST,2024-2025
324CCSTY320242025,0,REGULAR,Foreign Language (Europe),2.25,1.83,2sem,CCST,2024-2025
641CCSTY320242025,0,REGULAR,Information Presentation and Visualization,2.25,2.0,2sem,CCST,2024-2025
314CCSTY320242025,1,REGULAR,Intelligent Management,2.25,2.0,2sem,CCST,2024-2025
373CCSTY320242025,0,REGULAR,Foreign Language (Europe),2.25,2.33,2sem,CCST,2024-2025
645CCSTY320242025,0,REGULAR,Information Management,2.25,1.92,2sem,CCST,2024-2025
