Student_ID,College,Course,Semester,Sem_Numeric,Year_Numeric,GWA,fail_rate,is_drop
511_CTEC_Bachelor_of_Science_in_Industrial_Technology_2sem_2023-2024,CTEC,Bachelor of Science in Industrial Technology,2sem,2,2023.0,2.78,0.3333333333333333,0
512_CAHS_Bachelor_of_Science_in_Nursing_2sem_2023-2024,CAHS,Bachelor of Science in Nursing,2sem,2,2023.0,1.5,0.0,0
512_CBA_Bachelor_of_Science_in_Hospitality_Management_2sem_2023-2024,CBA,Bachelor of Science in Hospitality Management,2sem,2,2023.0,1.32,0.0,0
512_CBA_Bachelor_of_Science_in_Tourism_Management_2sem_2023-2024,CBA,Bachelor of Science in Tourism Management,2sem,2,2023.0,1.69,0.0,0
512_CCST_Bachelor_of_Science_in_Information_Technology_2sem_2023-2024,CCST,Bachelor of Science in Information Technology,2sem,2,2023.0,1.61,0.0,0
512_CEA_Bachelor_of_Science_in_Architecture_2sem_2023-2024,CEA,Bachelor of Science in Architecture,2sem,2,2023.0,2.6,0.4,0
512_CEA_Bachelor_of_Science_in_Civil_Engineering_2sem_2023-2024,CEA,Bachelor of Science in Civil Engineering,2sem,2,2023.0,1.5,0.0,0
512_CEA_Bachelor_of_Science_in_Electrical_Engineering_2sem_2023-2024,CEA,Bachelor of Science in Electrical Engineering,2sem,2,2023.0,3.33,0.3333333333333333,0
512_CEA_Bachelor_of_Science_in_Mechanical_Engineering_2sem_2023-2024,CEA,Bachelor of Science in Mechanical Engineering,2sem,2,2023.0,2.08,0.1,0
512_CTEC_Bachelor_of_Science_in_Industrial_Technology_2sem_2023-2024,CTEC,Bachelor of Science in Industrial Technology,2sem,2,2023.0,1.4,0.0,0
513_CAHS_Bachelor_of_Science_in_Nursing_2sem_2023-2024,CAHS,Bachelor of Science in Nursing,2sem,2,2023.0,1.75,0.0,0
513_CBA_Bachelor_of_Science_in_Hospitality_Management_2sem_2023-2024,CBA,Bachelor of Science in Hospitality Management,2sem,2,2023.0,1.39,0.0,0
513_CBA_Bachelor_of_Science_in_Tourism_Management_2sem_2023-2024,CBA,Bachelor of Science in Tourism Management,2sem,2,2023.0,1.31,0.0,0
513_CCST_Bachelor_of_Science_in_Information_Technology_2sem_2023-2024,CCST,Bachelor of Science in Information Technology,2sem,2,2023.0,2.06,0.0,0
513_CEA_Bachelor_of_Science_in_Architecture_2sem_2023-2024,CEA,Bachelor of Science in Architecture,2sem,2,2023.0,1.84,0.0,0
513_CEA_Bachelor_of_Science_in_Civil_Engineering_2sem_2023-2024,CEA,Bachelor of Science in Civil Engineering,2sem,2,2023.0,1.7,0.1,0
513_CEA_Bachelor_of_Science_in_Electrical_Engineering_2sem_2023-2024,CEA,Bachelor of Science in Electrical Engineering,2sem,2,2023.0,2.3,0.2727272727272727,0
513_CEA_Bachelor_of_Science_in_Mechanical_Engineering_2sem_2023-2024,CEA,Bachelor of Science in Mechanical Engineering,2sem,2,2023.0,1.23,0.0,0
513_CTEC_Bachelor_of_Science_in_Industrial_Technology_2sem_2023-2024,CTEC,Bachelor of Science in Industrial Technology,2sem,2,2023.0,1.97,0.1111111111111111,0
514_CAHS_Bachelor_of_Science_in_Nursing_2sem_2023-2024,CAHS,Bachelor of Science in Nursing,2sem,2,2023.0,1.34,0.0,0
514_CBA_Bachelor_of_Science_in_Hospitality_Management_2sem_2023-2024,CBA,Bachelor of Science in Hospitality Management,2sem,2,2023.0,1.98,0.0909090909090909,0
514_CBA_Bachelor_of_Science_in_Tourism_Management_2sem_2023-2024,CBA,Bachelor of Science in Tourism Management,2sem,2,2023.0,1.25,0.0,0
514_CCST_Bachelor_of_Science_in_Information_Technology_2sem_2023-2024,CCST,Bachelor of Science in Information Technology,2sem,2,2023.0,2.33,0.1,0
514_CEA_Bachelor_of_Science_in_Architecture_2sem_2023-2024,CEA,Bachelor of Science in Architecture,2sem,2,2023.0,1.75,0.0,0
514_CEA_Bachelor_of_Science_in_Civil_Engineering_2sem_2023-2024,CEA,Bachelor of Science in Civil Engineering,2sem,2,2023.0,2.22,0.2,0
514_CEA_Bachelor_of_Science_in_Electrical_Engineering_2sem_2023-2024,CEA,Bachelor of Science in Electrical Engineering,2sem,2,2023.0,1.8,0.0909090909090909,0
514_CEA_Bachelor_of_Science_in_Mechanical_Engineering_2sem_2023-2024,CEA,Bachelor of Science in Mechanical Engineering,2sem,2,2023.0,1.32,0.0,0
514_CTEC_Bachelor_of_Science_in_Industrial_Technology_2sem_2023-2024,CTEC,Bachelor of Science in Industrial Technology,2sem,2,2023.0,1.64,0.0,0
515_CAHS_Bachelor_of_Science_in_Nursing_2sem_2023-2024,CAHS,Bachelor of Science in Nursing,2sem,2,2023.0,1.81,0.0,0
515_CBA_Bachelor_of_Science_in_Hospitality_Management_2sem_2023-2024,CBA,Bachelor of Science in Hospitality Management,2sem,2,2023.0,1.72,0.0,0
515_CBA_Bachelor_of_Science_in_Tourism_Management_2sem_2023-2024,CBA,Bachelor of Science in Tourism Management,2sem,2,2023.0,1.44,0.0,0
515_CCST_Bachelor_of_Science_in_Information_Technology_2sem_2023-2024,CCST,Bachelor of Science in Information Technology,2sem,2,2023.0,2.75,0.3,0
515_CEA_Bachelor_of_Science_in_Architecture_2sem_2023-2024,CEA,Bachelor of Science in Architecture,2sem,2,2023.0,2.82,0.3636363636363636,0
515_CEA_Bachelor_of_Science_in_Civil_Engineering_2sem_2023-2024,CEA,Bachelor of Science in Civil Engineering,2sem,2,2023.0,1.86,0.0,0
515_CEA_Bachelor_of_Science_in_Electrical_Engineering_2sem_2023-2024,CEA,Bachelor of Science in Electrical Engineering,2sem,2,2023.0,2.15,0.2,0
515_CEA_Bachelor_of_Science_in_Mechanical_Engineering_2sem_2023-2024,CEA,Bachelor of Science in Mechanical Engineering,2sem,2,2023.0,1.53,0.0,0
515_CTEC_Bachelor_of_Science_in_Industrial_Technology_2sem_2023-2024,CTEC,Bachelor of Science in Industrial Technology,2sem,2,2023.0,1.5,0.0,0
516_CAHS_Bachelor_of_Science_in_Nursing_2sem_2023-2024,CAHS,Bachelor of Science in Nursing,2sem,2,2023.0,1.67,0.0,0
516_CBA_Bachelor_of_Science_in_Hospitality_Management_2sem_2023-2024,CBA,Bachelor of Science in Hospitality Management,2sem,2,2023.0,1.88,0.0,0
516_CBA_Bachelor_of_Science_in_Tourism_Management_2sem_2023-2024,CBA,Bachelor of Science in Tourism Management,2sem,2,2023.0,1.33,0.0,0
516_CCST_Bachelor_of_Science_in_Information_Technology_2sem_2023-2024,CCST,Bachelor of Science in Information Technology,2sem,2,2023.0,1.38,0.0,0
516_CEA_Bachelor_of_Science_in_Architecture_2sem_2023-2024,CEA,Bachelor of Science in Architecture,2sem,2,2023.0,1.67,0.0,0
516_CEA_Bachelor_of_Science_in_Civil_Engineering_2sem_2023-2024,CEA,Bachelor of Science in Civil Engineering,2sem,2,2023.0,2.07,0.0909090909090909,0
516_CEA_Bachelor_of_Science_in_Electrical_Engineering_2sem_2023-2024,CEA,Bachelor of Science in Electrical Engineering,2sem,2,2023.0,1.7,0.0,0
516_CEA_Bachelor_of_Science_in_Mechanical_Engineering_2sem_2023-2024,CEA,Bachelor of Science in Mechanical Engineering,2sem,2,2023.0,1.66,0.0,0
516_CTEC_Bachelor_of_Science_in_Industrial_Technology_2sem_2023-2024,CTEC,Bachelor of Science in Industrial Technology,2sem,2,2023.0,1.6,0.0,0
517_CAHS_Bachelor_of_Science_in_Nursing_2sem_2023-2024,CAHS,Bachelor of Science in Nursing,2sem,2,2023.0,1.42,0.0,0
517_CBA_Bachelor_of_Science_in_Hospitality_Management_2sem_2023-2024,CBA,Bachelor of Science in Hospitality Management,2sem,2,2023.0,2.02,0.1818181818181818,0
517_CBA_Bachelor_of_Science_in_Tourism_Management_2sem_2023-2024,CBA,Bachelor of Science in Tourism Management,2sem,2,2023.0,1.53,0.0,0
517_CCST_Bachelor_of_Science_in_Information_Technology_2sem_2023-2024,CCST,Bachelor of Science in Information Technology,2sem,2,2023.0,2.12,0.125,0
517_CEA_Bachelor_of_Science_in_Architecture_2sem_2023-2024,CEA,Bachelor of Science in Architecture,2sem,2,2023.0,3.73,0.6363636363636364,0
517_CEA_Bachelor_of_Science_in_Civil_Engineering_2sem_2023-2024,CEA,Bachelor of Science in Civil Engineering,2sem,2,2023.0,1.85,0.0,0
517_CEA_Bachelor_of_Science_in_Electrical_Engineering_2sem_2023-2024,CEA,Bachelor of Science in Electrical Engineering,2sem,2,2023.0,3.23,0.4545454545454545,0
517_CEA_Bachelor_of_Science_in_Mechanical_Engineering_2sem_2023-2024,CEA,Bachelor of Science in Mechanical Engineering,2sem,2,2023.0,1.9,0.0,0
517_CTEC_Bachelor_of_Science_in_Industrial_Technology_2sem_2023-2024,CTEC,Bachelor of Science in Industrial Technology,2sem,2,2023.0,3.0,0.3,0
518_CAHS_Bachelor_of_Science_in_Nursing_2sem_2023-2024,CAHS,Bachelor of Science in Nursing,2sem,2,2023.0,1.33,0.0,0
518_CBA_Bachelor_of_Science_in_Hospitality_Management_2sem_2023-2024,CBA,Bachelor of Science in Hospitality Management,2sem,2,2023.0,1.72,0.0,0
518_CBA_Bachelor_of_Science_in_Tourism_Management_2sem_2023-2024,CBA,Bachelor of Science in Tourism Management,2sem,2,2023.0,1.75,0.0,0
518_CCST_Bachelor_of_Science_in_Information_Technology_2sem_2023-2024,CCST,Bachelor of Science in Information Technology,2sem,2,2023.0,1.45,0.0,0
518_CEA_Bachelor_of_Science_in_Architecture_2sem_2023-2024,CEA,Bachelor of Science in Architecture,2sem,2,2023.0,1.62,0.0,0
518_CEA_Bachelor_of_Science_in_Civil_Engineering_2sem_2023-2024,CEA,Bachelor of Science in Civil Engineering,2sem,2,2023.0,1.72,0.0,0
518_CEA_Bachelor_of_Science_in_Electrical_Engineering_2sem_2023-2024,CEA,Bachelor of Science in Electrical Engineering,2sem,2,2023.0,4.0,0.8571428571428571,0
518_CEA_Bachelor_of_Science_in_Mechanical_Engineering_2sem_2023-2024,CEA,Bachelor of Science in Mechanical Engineering,2sem,2,2023.0,2.52,0.2,0
518_CTEC_Bachelor_of_Science_in_Industrial_Technology_2sem_2023-2024,CTEC,Bachelor of Science in Industrial Technology,2sem,2,2023.0,2.72,0.2222222222222222,0
519_CAHS_Bachelor_of_Science_in_Nursing_2sem_2023-2024,CAHS,Bachelor of Science in Nursing,2sem,2,2023.0,1.57,0.0,0
519_CBA_Bachelor_of_Science_in_Hospitality_Management_2sem_2023-2024,CBA,Bachelor of Science in Hospitality Management,2sem,2,2023.0,1.95,0.0909090909090909,0
519_CBA_Bachelor_of_Science_in_Tourism_Management_2sem_2023-2024,CBA,Bachelor of Science in Tourism Management,2sem,2,2023.0,1.42,0.0,0
519_CCST_Bachelor_of_Science_in_Information_Technology_2sem_2023-2024,CCST,Bachelor of Science in Information Technology,2sem,2,2023.0,1.48,0.0,0
519_CEA_Bachelor_of_Science_in_Architecture_2sem_2023-2024,CEA,Bachelor of Science in Architecture,2sem,2,2023.0,2.0,0.1666666666666666,0
519_CEA_Bachelor_of_Science_in_Civil_Engineering_2sem_2023-2024,CEA,Bachelor of Science in Civil Engineering,2sem,2,2023.0,1.62,0.0,0
519_CEA_Bachelor_of_Science_in_Electrical_Engineering_2sem_2023-2024,CEA,Bachelor of Science in Electrical Engineering,2sem,2,2023.0,1.75,0.1,0
519_CEA_Bachelor_of_Science_in_Mechanical_Engineering_2sem_2023-2024,CEA,Bachelor of Science in Mechanical Engineering,2sem,2,2023.0,2.68,0.3,0
519_CTEC_Bachelor_of_Science_in_Industrial_Technology_2sem_2023-2024,CTEC,Bachelor of Science in Industrial Technology,2sem,2,2023.0,1.75,0.0,0
51_CAHS_Bachelor_of_Science_in_Midwifery_2sem_2023-2024,CAHS,Bachelor of Science in Midwifery,2sem,2,2023.0,2.09,0.0,0
51_CAHS_Bachelor_of_Science_in_Nursing_2sem_2023-2024,CAHS,Bachelor of Science in Nursing,2sem,2,2023.0,1.39,0.0,0
51_CAHS_Bachelor_of_Science_in_Public_Health_2sem_2023-2024,CAHS,Bachelor of Science in Public Health,2sem,2,2023.0,1.54,0.0,0
51_CBA_Bachelor_of_Science_in_Hospitality_Management_2sem_2023-2024,CBA,Bachelor of Science in Hospitality Management,2sem,2,2023.0,1.42,0.0,0
51_CBA_Bachelor_of_Science_in_Tourism_Management_2sem_2023-2024,CBA,Bachelor of Science in Tourism Management,2sem,2,2023.0,1.47,0.0,0
51_CCST_Bachelor_of_Science_in_Computer_Science_2sem_2023-2024,CCST,Bachelor of Science in Computer Science,2sem,2,2023.0,1.54,0.0,0
51_CCST_Bachelor_of_Science_in_Entertainment_and_Multimedia_Computing_2sem_2023-2024,CCST,Bachelor of Science in Entertainment and Multimedia Computing,2sem,2,2023.0,1.75,0.0,0
51_CCST_Bachelor_of_Science_in_Information_Technology_2sem_2023-2024,CCST,Bachelor of Science in Information Technology,2sem,2,2023.0,1.72,0.0,0
51_CEA_Bachelor_of_Science_in_Architecture_2sem_2023-2024,CEA,Bachelor of Science in Architecture,2sem,2,2023.0,1.78,0.0,0
51_CEA_Bachelor_of_Science_in_Civil_Engineering_2sem_2023-2024,CEA,Bachelor of Science in Civil Engineering,2sem,2,2023.0,1.82,0.2,0
51_CEA_Bachelor_of_Science_in_Electrical_Engineering_2sem_2023-2024,CEA,Bachelor of Science in Electrical Engineering,2sem,2,2023.0,1.7,0.0909090909090909,0
51_CEA_Bachelor_of_Science_in_Electronics_Engineering_2sem_2023-2024,CEA,Bachelor of Science in Electronics Engineering,2sem,2,2023.0,2.21,0.1428571428571428,0
51_CEA_Bachelor_of_Science_in_Industrial_Engineering_2sem_2023-2024,CEA,Bachelor of Science in Industrial Engineering,2sem,2,2023.0,1.64,0.1111111111111111,0
51_CEA_Bachelor_of_Science_in_Mechanical_Engineering_2sem_2023-2024,CEA,Bachelor of Science in Mechanical Engineering,2sem,2,2023.0,1.61,0.0,0
51_COAS_Bachelor_of_Arts_in_Communication_2sem_2023-2024,COAS,Bachelor of Arts in Communication,2sem,2,2023.0,2.25,0.0,0
51_CTEC_Bachelor_of_Science_in_Industrial_Technology_2sem_2023-2024,CTEC,Bachelor of Science in Industrial Technology,2sem,2,2023.0,1.75,0.0,0
51_CTEC_Bachelor_of_Technical_Vocational_Teacher_Education_2sem_2023-2024,CTEC,Bachelor of Technical-Vocational Teacher Education,2sem,2,2023.0,2.3,0.1,0
520_CAHS_Bachelor_of_Science_in_Nursing_2sem_2023-2024,CAHS,Bachelor of Science in Nursing,2sem,2,2023.0,1.5,0.0,0
520_CBA_Bachelor_of_Science_in_Hospitality_Management_2sem_2023-2024,CBA,Bachelor of Science in Hospitality Management,2sem,2,2023.0,1.5,0.0,0
520_CBA_Bachelor_of_Science_in_Tourism_Management_2sem_2023-2024,CBA,Bachelor of Science in Tourism Management,2sem,2,2023.0,1.41,0.0,0
520_CCST_Bachelor_of_Science_in_Information_Technology_2sem_2023-2024,CCST,Bachelor of Science in Information Technology,2sem,2,2023.0,1.41,0.0,0
520_CEA_Bachelor_of_Science_in_Architecture_2sem_2023-2024,CEA,Bachelor of Science in Architecture,2sem,2,2023.0,2.0,0.0,0
520_CEA_Bachelor_of_Science_in_Civil_Engineering_2sem_2023-2024,CEA,Bachelor of Science in Civil Engineering,2sem,2,2023.0,2.32,0.1428571428571428,0
520_CEA_Bachelor_of_Science_in_Electrical_Engineering_2sem_2023-2024,CEA,Bachelor of Science in Electrical Engineering,2sem,2,2023.0,2.79,0.2857142857142857,0
520_CEA_Bachelor_of_Science_in_Mechanical_Engineering_2sem_2023-2024,CEA,Bachelor of Science in Mechanical Engineering,2sem,2,2023.0,1.62,0.0,0
520_CTEC_Bachelor_of_Science_in_Industrial_Technology_2sem_2023-2024,CTEC,Bachelor of Science in Industrial Technology,2sem,2,2023.0,1.5,0.0,0
521_CAHS_Bachelor_of_Science_in_Nursing_2sem_2023-2024,CAHS,Bachelor of Science in Nursing,2sem,2,2023.0,1.33,0.0,0
521_CBA_Bachelor_of_Science_in_Hospitality_Management_2sem_2023-2024,CBA,Bachelor of Science in Hospitality Management,2sem,2,2023.0,1.58,0.0,0
521_CBA_Bachelor_of_Science_in_Tourism_Management_2sem_2023-2024,CBA,Bachelor of Science in Tourism Management,2sem,2,2023.0,2.88,0.375,0
521_CCST_Bachelor_of_Science_in_Information_Technology_2sem_2023-2024,CCST,Bachelor of Science in Information Technology,2sem,2,2023.0,2.12,0.1666666666666666,0
521_CEA_Bachelor_of_Science_in_Architecture_2sem_2023-2024,CEA,Bachelor of Science in Architecture,2sem,2,2023.0,1.7,0.0,0
521_CEA_Bachelor_of_Science_in_Civil_Engineering_2sem_2023-2024,CEA,Bachelor of Science in Civil Engineering,2sem,2,2023.0,2.02,0.0,0
521_CEA_Bachelor_of_Science_in_Electrical_Engineering_2sem_2023-2024,CEA,Bachelor of Science in Electrical Engineering,2sem,2,2023.0,2.84,0.3636363636363636,0
521_CEA_Bachelor_of_Science_in_Mechanical_Engineering_2sem_2023-2024,CEA,Bachelor of Science in Mechanical Engineering,2sem,2,2023.0,1.86,0.1818181818181818,0
521_CTEC_Bachelor_of_Science_in_Industrial_Technology_2sem_2023-2024,CTEC,Bachelor of Science in Industrial Technology,2sem,2,2023.0,1.94,0.1111111111111111,0
522_CAHS_Bachelor_of_Science_in_Nursing_2sem_2023-2024,CAHS,Bachelor of Science in Nursing,2sem,2,2023.0,1.21,0.0,0
522_CBA_Bachelor_of_Science_in_Hospitality_Management_2sem_2023-2024,CBA,Bachelor of Science in Hospitality Management,2sem,2,2023.0,1.48,0.0,0
522_CBA_Bachelor_of_Science_in_Tourism_Management_2sem_2023-2024,CBA,Bachelor of Science in Tourism Management,2sem,2,2023.0,1.62,0.0,0
522_CCST_Bachelor_of_Science_in_Information_Technology_2sem_2023-2024,CCST,Bachelor of Science in Information Technology,2sem,2,2023.0,1.32,0.0,0
522_CEA_Bachelor_of_Science_in_Architecture_2sem_2023-2024,CEA,Bachelor of Science in Architecture,2sem,2,2023.0,1.52,0.0,0
522_CEA_Bachelor_of_Science_in_Civil_Engineering_2sem_2023-2024,CEA,Bachelor of Science in Civil Engineering,2sem,2,2023.0,1.61,0.0,0
522_CEA_Bachelor_of_Science_in_Electrical_Engineering_2sem_2023-2024,CEA,Bachelor of Science in Electrical Engineering,2sem,2,2023.0,1.45,0.0,0
522_CEA_Bachelor_of_Science_in_Mechanical_Engineering_2sem_2023-2024,CEA,Bachelor of Science in Mechanical Engineering,2sem,2,2023.0,1.85,0.0,0
522_CTEC_Bachelor_of_Science_in_Industrial_Technology_2sem_2023-2024,CTEC,Bachelor of Science in Industrial Technology,2sem,2,2023.0,1.5,0.0,0
523_CAHS_Bachelor_of_Science_in_Nursing_2sem_2023-2024,CAHS,Bachelor of Science in Nursing,2sem,2,2023.0,1.56,0.0,0
523_CBA_Bachelor_of_Science_in_Hospitality_Management_2sem_2023-2024,CBA,Bachelor of Science in Hospitality Management,2sem,2,2023.0,1.25,0.0,0
523_CBA_Bachelor_of_Science_in_Tourism_Management_2sem_2023-2024,CBA,Bachelor of Science in Tourism Management,2sem,2,2023.0,2.12,0.125,0
523_CCST_Bachelor_of_Science_in_Information_Technology_2sem_2023-2024,CCST,Bachelor of Science in Information Technology,2sem,2,2023.0,1.72,0.1,0
523_CEA_Bachelor_of_Science_in_Architecture_2sem_2023-2024,CEA,Bachelor of Science in Architecture,2sem,2,2023.0,2.08,0.1666666666666666,0
523_CEA_Bachelor_of_Science_in_Civil_Engineering_2sem_2023-2024,CEA,Bachelor of Science in Civil Engineering,2sem,2,2023.0,1.8,0.0,0
523_CEA_Bachelor_of_Science_in_Electrical_Engineering_2sem_2023-2024,CEA,Bachelor of Science in Electrical Engineering,2sem,2,2023.0,1.52,0.0,0
523_CEA_Bachelor_of_Science_in_Mechanical_Engineering_2sem_2023-2024,CEA,Bachelor of Science in Mechanical Engineering,2sem,2,2023.0,1.69,0.0,0
523_CTEC_Bachelor_of_Science_in_Industrial_Technology_2sem_2023-2024,CTEC,Bachelor of Science in Industrial Technology,2sem,2,2023.0,4.25,0.75,0
524_CAHS_Bachelor_of_Science_in_Nursing_2sem_2023-2024,CAHS,Bachelor of Science in Nursing,2sem,2,2023.0,1.27,0.0,0
524_CBA_Bachelor_of_Science_in_Hospitality_Management_2sem_2023-2024,CBA,Bachelor of Science in Hospitality Management,2sem,2,2023.0,1.36,0.0,0
524_CBA_Bachelor_of_Science_in_Tourism_Management_2sem_2023-2024,CBA,Bachelor of Science in Tourism Management,2sem,2,2023.0,1.56,0.0,0
524_CCST_Bachelor_of_Science_in_Information_Technology_2sem_2023-2024,CCST,Bachelor of Science in Information Technology,2sem,2,2023.0,1.68,0.0,0
524_CEA_Bachelor_of_Science_in_Architecture_2sem_2023-2024,CEA,Bachelor of Science in Architecture,2sem,2,2023.0,2.18,0.1818181818181818,0
524_CEA_Bachelor_of_Science_in_Civil_Engineering_2sem_2023-2024,CEA,Bachelor of Science in Civil Engineering,2sem,2,2023.0,2.38,0.25,0
524_CEA_Bachelor_of_Science_in_Electrical_Engineering_2sem_2023-2024,CEA,Bachelor of Science in Electrical Engineering,2sem,2,2023.0,2.48,0.2727272727272727,0
524_CEA_Bachelor_of_Science_in_Mechanical_Engineering_2sem_2023-2024,CEA,Bachelor of Science in Mechanical Engineering,2sem,2,2023.0,1.68,0.0909090909090909,0
524_CTEC_Bachelor_of_Science_in_Industrial_Technology_2sem_2023-2024,CTEC,Bachelor of Science in Industrial Technology,2sem,2,2023.0,2.58,0.2222222222222222,0
525_CAHS_Bachelor_of_Science_in_Nursing_2sem_2023-2024,CAHS,Bachelor of Science in Nursing,2sem,2,2023.0,1.32,0.0,0
525_CBA_Bachelor_of_Science_in_Hospitality_Management_2sem_2023-2024,CBA,Bachelor of Science in Hospitality Management,2sem,2,2023.0,2.0,0.0,0
525_CBA_Bachelor_of_Science_in_Tourism_Management_2sem_2023-2024,CBA,Bachelor of Science in Tourism Management,2sem,2,2023.0,1.0,0.0,0
525_CCST_Bachelor_of_Science_in_Information_Technology_2sem_2023-2024,CCST,Bachelor of Science in Information Technology,2sem,2,2023.0,1.72,0.0,0
525_CEA_Bachelor_of_Science_in_Architecture_2sem_2023-2024,CEA,Bachelor of Science in Architecture,2sem,2,2023.0,2.25,0.0,0
525_CEA_Bachelor_of_Science_in_Civil_Engineering_2sem_2023-2024,CEA,Bachelor of Science in Civil Engineering,2sem,2,2023.0,1.35,0.0,0
525_CEA_Bachelor_of_Science_in_Electrical_Engineering_2sem_2023-2024,CEA,Bachelor of Science in Electrical Engineering,2sem,2,2023.0,3.33,0.5714285714285714,1
525_CEA_Bachelor_of_Science_in_Mechanical_Engineering_2sem_2023-2024,CEA,Bachelor of Science in Mechanical Engineering,2sem,2,2023.0,1.36,0.0,0
525_CTEC_Bachelor_of_Science_in_Industrial_Technology_2sem_2023-2024,CTEC,Bachelor of Science in Industrial Technology,2sem,2,2023.0,2.84,0.25,0
526_CAHS_Bachelor_of_Science_in_Nursing_2sem_2023-2024,CAHS,Bachelor of Science in Nursing,2sem,2,2023.0,1.17,0.0,0
526_CBA_Bachelor_of_Science_in_Hospitality_Management_2sem_2023-2024,CBA,Bachelor of Science in Hospitality Management,2sem,2,2023.0,1.19,0.0,0
526_CBA_Bachelor_of_Science_in_Tourism_Management_2sem_2023-2024,CBA,Bachelor of Science in Tourism Management,2sem,2,2023.0,1.96,0.0,0
526_CCST_Bachelor_of_Science_in_Information_Technology_2sem_2023-2024,CCST,Bachelor of Science in Information Technology,2sem,2,2023.0,1.38,0.0,0
526_CEA_Bachelor_of_Science_in_Architecture_2sem_2023-2024,CEA,Bachelor of Science in Architecture,2sem,2,2023.0,2.46,0.1666666666666666,0
526_CEA_Bachelor_of_Science_in_Civil_Engineering_2sem_2023-2024,CEA,Bachelor of Science in Civil Engineering,2sem,2,2023.0,1.65,0.0,0
526_CEA_Bachelor_of_Science_in_Electrical_Engineering_2sem_2023-2024,CEA,Bachelor of Science in Electrical Engineering,2sem,2,2023.0,2.67,0.6666666666666666,0
526_CEA_Bachelor_of_Science_in_Mechanical_Engineering_2sem_2023-2024,CEA,Bachelor of Science in Mechanical Engineering,2sem,2,2023.0,3.25,0.5,0
526_CTEC_Bachelor_of_Science_in_Industrial_Technology_2sem_2023-2024,CTEC,Bachelor of Science in Industrial Technology,2sem,2,2023.0,3.44,0.5555555555555556,0
527_CAHS_Bachelor_of_Science_in_Nursing_2sem_2023-2024,CAHS,Bachelor of Science in Nursing,2sem,2,2023.0,1.35,0.0,0
527_CBA_Bachelor_of_Science_in_Hospitality_Management_2sem_2023-2024,CBA,Bachelor of Science in Hospitality Management,2sem,2,2023.0,1.97,0.0,0
527_CBA_Bachelor_of_Science_in_Tourism_Management_2sem_2023-2024,CBA,Bachelor of Science in Tourism Management,2sem,2,2023.0,1.62,0.0,0
527_CCST_Bachelor_of_Science_in_Information_Technology_2sem_2023-2024,CCST,Bachelor of Science in Information Technology,2sem,2,2023.0,1.44,0.0,0
527_CEA_Bachelor_of_Science_in_Architecture_2sem_2023-2024,CEA,Bachelor of Science in Architecture,2sem,2,2023.0,3.17,0.3333333333333333,0
527_CEA_Bachelor_of_Science_in_Civil_Engineering_2sem_2023-2024,CEA,Bachelor of Science in Civil Engineering,2sem,2,2023.0,3.5,0.6666666666666666,0
527_CEA_Bachelor_of_Science_in_Electrical_Engineering_2sem_2023-2024,CEA,Bachelor of Science in Electrical Engineering,2sem,2,2023.0,3.0,0.5714285714285714,0
527_CEA_Bachelor_of_Science_in_Mechanical_Engineering_2sem_2023-2024,CEA,Bachelor of Science in Mechanical Engineering,2sem,2,2023.0,2.16,0.1818181818181818,0
527_CTEC_Bachelor_of_Science_in_Industrial_Technology_2sem_2023-2024,CTEC,Bachelor of Science in Industrial Technology,2sem,2,2023.0,1.25,0.0,0
528_CAHS_Bachelor_of_Science_in_Nursing_2sem_2023-2024,CAHS,Bachelor of Science in Nursing,2sem,2,2023.0,1.39,0.0,0
528_CBA_Bachelor_of_Science_in_Hospitality_Management_2sem_2023-2024,CBA,Bachelor of Science in Hospitality Management,2sem,2,2023.0,1.28,0.0,0
528_CBA_Bachelor_of_Science_in_Tourism_Management_2sem_2023-2024,CBA,Bachelor of Science in Tourism Management,2sem,2,2023.0,1.0,0.0,0
528_CCST_Bachelor_of_Science_in_Information_Technology_2sem_2023-2024,CCST,Bachelor of Science in Information Technology,2sem,2,2023.0,1.12,0.0,0
528_CEA_Bachelor_of_Science_in_Architecture_2sem_2023-2024,CEA,Bachelor of Science in Architecture,2sem,2,2023.0,1.83,0.0,0
528_CEA_Bachelor_of_Science_in_Civil_Engineering_2sem_2023-2024,CEA,Bachelor of Science in Civil Engineering,2sem,2,2023.0,2.04,0.0,0
528_CEA_Bachelor_of_Science_in_Electrical_Engineering_2sem_2023-2024,CEA,Bachelor of Science in Electrical Engineering,2sem,2,2023.0,1.59,0.0,0
528_CEA_Bachelor_of_Science_in_Mechanical_Engineering_2sem_2023-2024,CEA,Bachelor of Science in Mechanical Engineering,2sem,2,2023.0,1.75,0.0,0
528_CTEC_Bachelor_of_Science_in_Industrial_Technology_2sem_2023-2024,CTEC,Bachelor of Science in Industrial Technology,2sem,2,2023.0,1.75,0.0,0
529_CAHS_Bachelor_of_Science_in_Nursing_2sem_2023-2024,CAHS,Bachelor of Science in Nursing,2sem,2,2023.0,1.58,0.0,0
529_CBA_Bachelor_of_Science_in_Hospitality_Management_2sem_2023-2024,CBA,Bachelor of Science in Hospitality Management,2sem,2,2023.0,1.73,0.0,0
529_CBA_Bachelor_of_Science_in_Tourism_Management_2sem_2023-2024,CBA,Bachelor of Science in Tourism Management,2sem,2,2023.0,1.72,0.0,0
